date,EWJ,FEZ,SPY
2020-05-12 16:00:00,0.3295321575568564,0.4616219484537284,0.44961465059448463
2020-05-13 16:00:00,0.3269651261488422,0.45937329207204863,0.4473606177555787
2020-05-14 16:00:00,0.32568236759249913,0.4557788920778825,0.44434483022824156
2020-05-15 16:00:00,0.3230212475960373,0.45205341277798394,0.4407866477414957
2020-05-18 16:00:00,0.3243504028475773,0.4628621670223445,0.44152076777421934
2020-05-19 16:00:00,0.32255832321781824,0.4599080707690975,0.43838415324549146
2020-05-20 16:00:00,0.3213688608827859,0.45910393674832184,0.4361449144283477
2020-05-21 16:00:00,0.31946774151424684,0.45573574367472486,0.4327827373383525
2020-05-22 16:00:00,0.31684987835659645,0.4519964824742042,0.42923803440935654
2020-05-26 16:00:00,0.32174445133545526,0.45218412241435096,0.4264410543350593
2020-05-27 16:00:00,0.32016396585321977,0.4518351258377438,0.4240110386562388
2020-05-28 16:00:00,0.3186352416544367,0.44852382434845656,0.42053789578122935
2020-05-29 16:00:00,0.31647474834627837,0.4448661862049359,0.41717493969257685
2020-06-01 16:00:00,0.3153787699473241,0.4430890676873617,0.4138228916268554
2020-06-02 16:00:00,0.3129134350988478,0.44115376064039397,0.4107617969355713
2020-06-03 16:00:00,0.3106549407845291,0.4449355051152258,0.40827800526613256
2020-06-04 16:00:00,0.30894537790384824,0.4412863814048303,0.4049528296508936
2020-06-05 16:00:00,0.30779729096074265,0.44177664647145276,0.4049840953803597
2020-06-08 16:00:00,0.30672685777404973,0.4387414262970313,0.40240151540413754
2020-06-09 16:00:00,0.3043845496791465,0.43691504675774084,0.39937718954352347
2020-06-10 16:00:00,0.30188114055466225,0.43348857140962405,0.3962524173287789
2020-06-11 16:00:00,0.31134870937282183,0.44890929514549155,0.4100870456469178
2020-06-12 16:00:00,0.3109342240351025,0.4466294413908652,0.407439505277758
2020-06-15 16:00:00,0.30917302141333725,0.4433694318572418,0.4045313004608904
2020-06-16 16:00:00,0.3091122727108953,0.440589905409401,0.40310462420375803
2020-06-17 16:00:00,0.3067016319177517,0.43703611749267113,0.39987597429544836
2020-06-18 16:00:00,0.30419864290155646,0.43355897155038176,0.39658553020011966
2020-06-19 16:00:00,0.30185233151260105,0.43018986700320916,0.39349283577726074
2020-06-22 16:00:00,0.2996851066328306,0.4278094555234274,0.39047192650235446
2020-06-23 16:00:00,0.2972676565395393,0.4248702302922377,0.3873711401830902
2020-06-24 16:00:00,0.29785484973711956,0.4252036291138541,0.3876655493024574
2020-06-25 16:00:00,0.2963068459205083,0.42286565284252925,0.3850917898099369
2020-06-26 16:00:00,0.29452068848920143,0.42097578823149007,0.3849611856962253
2020-06-29 16:00:00,0.29209683850369256,0.4186909604022712,0.3829596435215541
2020-06-30 16:00:00,0.2904182507941964,0.41525476446201837,0.3806989843837939
2020-07-01 16:00:00,0.2880567044141841,0.41183736895996,0.37783394612248306
2020-07-02 16:00:00,0.2859975727588875,0.41013580882071765,0.3748912753033964
2020-07-06 16:00:00,0.2848471761775601,0.40887782418834306,0.37312729271651
2020-07-07 16:00:00,0.28308749984754117,0.40708745008879554,0.37064952116537403
2020-07-08 16:00:00,0.2807613600916262,0.404159945121982,0.3679274384745102
2020-07-09 16:00:00,0.2786270519048743,0.4018322654416621,0.3650825926334185
2020-07-10 16:00:00,0.2776085829335627,0.39925964357592153,0.3626720152521813
2020-07-13 16:00:00,0.27552633763672363,0.39598757255255873,0.36011732613069813
2020-07-14 16:00:00,0.27373328164475513,0.39429472456319015,0.35812326998002375
2020-07-15 16:00:00,0.27270321185604085,0.3920076746193392,0.35566623754314836
2020-07-16 16:00:00,0.2712580851850544,0.38882668858991953,0.35280240521408623
2020-07-17 16:00:00,0.2690452517050397,0.385736537726326,0.3499482449282185
2020-07-20 16:00:00,0.2668347768942704,0.3828391243882376,0.347456448042756
2020-07-21 16:00:00,0.26464079265044865,0.37977320257427477,0.34462380639967294
